fecha,sku,producto,categoria,cantidad,precio
2025-04-27,CUI-001,Jabón Bolívar barra,Cuidado,9,1.8
2025-04-27,LAC-001,Leche Gloria tarro,Lácteos,20,4.2
2025-04-27,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2025-04-27,LIM-001,Detergente Bolívar 520g,Limpieza,12,5.0
2025-04-27,LIM-002,Papel higiénico Suave x4,Limpieza,13,6.0
2025-04-27,SNK-001,Galleta Soda Field,Snacks,17,1.0
2025-04-27,SNK-002,Chocolate Sublime,Snacks,13,2.0
2025-04-28,ABA-001,Arroz Costeño 1kg,Abarrotes,9,4.5
2025-04-28,ABA-002,Aceite Primor 1L,Abarrotes,10,9.9
2025-04-28,ABA-003,Atún Florida lata,Abarrotes,12,5.5
2025-04-28,ABA-004,Fideos Don Vittorio 500g,Abarrotes,13,3.2
2025-04-28,BEB-001,Agua Cielo 625ml,Bebidas,22,1.5
2025-04-28,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,30,2.5
2025-04-28,BEB-003,Cerveza Pilsen 355ml,Bebidas,13,4.0
2025-04-28,CUI-001,Jabón Bolívar barra,Cuidado,5,1.8
2025-04-28,LAC-001,Leche Gloria tarro,Lácteos,24,4.2
2025-04-28,LAC-002,Yogurt Gloria 1L,Lácteos,9,6.5
2025-04-28,LIM-001,Detergente Bolívar 520g,Limpieza,5,5.0
2025-04-28,LIM-002,Papel higiénico Suave x4,Limpieza,11,6.0
2025-04-28,SNK-001,Galleta Soda Field,Snacks,23,1.0
2025-04-28,SNK-002,Chocolate Sublime,Snacks,19,2.0
2025-04-29,ABA-001,Arroz Costeño 1kg,Abarrotes,18,4.5
2025-04-29,ABA-002,Aceite Primor 1L,Abarrotes,8,9.9
2025-04-29,ABA-003,Atún Florida lata,Abarrotes,15,5.5
2025-04-29,ABA-004,Fideos Don Vittorio 500g,Abarrotes,14,3.2
2025-04-29,BEB-001,Agua Cielo 625ml,Bebidas,16,1.5
2025-04-29,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,19,2.5
2025-04-29,BEB-003,Cerveza Pilsen 355ml,Bebidas,9,4.0
2025-04-29,CUI-001,Jabón Bolívar barra,Cuidado,10,1.8
2025-04-29,LAC-001,Leche Gloria tarro,Lácteos,17,4.2
2025-04-29,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2025-04-29,LIM-001,Detergente Bolívar 520g,Limpieza,7,5.0
2025-04-29,LIM-002,Papel higiénico Suave x4,Limpieza,11,6.0
2025-04-29,SNK-001,Galleta Soda Field,Snacks,22,1.0
2025-04-29,SNK-002,Chocolate Sublime,Snacks,16,2.0
2025-04-30,ABA-001,Arroz Costeño 1kg,Abarrotes,12,4.5
2025-04-30,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2025-04-30,ABA-003,Atún Florida lata,Abarrotes,9,5.5
2025-04-30,ABA-004,Fideos Don Vittorio 500g,Abarrotes,10,3.2
2025-04-30,BEB-001,Agua Cielo 625ml,Bebidas,23,1.5
2025-04-30,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,25,2.5
2025-04-30,BEB-003,Cerveza Pilsen 355ml,Bebidas,13,4.0
2025-04-30,CUI-001,Jabón Bolívar barra,Cuidado,8,1.8
2025-04-30,LAC-001,Leche Gloria tarro,Lácteos,17,4.2
2025-04-30,LAC-002,Yogurt Gloria 1L,Lácteos,10,6.5
2025-04-30,LIM-001,Detergente Bolívar 520g,Limpieza,4,5.0
2025-04-30,LIM-002,Papel higiénico Suave x4,Limpieza,12,6.0
2025-04-30,SNK-001,Galleta Soda Field,Snacks,14,1.0
2025-04-30,SNK-002,Chocolate Sublime,Snacks,16,2.0
2025-05-01,ABA-001,Arroz Costeño 1kg,Abarrotes,10,4.5
2025-05-01,ABA-002,Aceite Primor 1L,Abarrotes,8,9.9
2025-05-01,ABA-003,Atún Florida lata,Abarrotes,11,5.5
2025-05-01,ABA-004,Fideos Don Vittorio 500g,Abarrotes,19,3.2
2025-05-01,BEB-001,Agua Cielo 625ml,Bebidas,13,1.5
2025-05-01,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,25,2.5
2025-05-01,BEB-003,Cerveza Pilsen 355ml,Bebidas,5,4.0
2025-05-01,CUI-001,Jabón Bolívar barra,Cuidado,7,1.8
2025-05-01,LAC-001,Leche Gloria tarro,Lácteos,15,4.2
2025-05-01,LAC-002,Yogurt Gloria 1L,Lácteos,1,6.5
2025-05-01,LIM-001,Detergente Bolívar 520g,Limpieza,5,5.0
2025-05-01,LIM-002,Papel higiénico Suave x4,Limpieza,9,6.0
2025-05-01,SNK-001,Galleta Soda Field,Snacks,17,1.0
2025-05-01,SNK-002,Chocolate Sublime,Snacks,17,2.0
2025-05-02,ABA-001,Arroz Costeño 1kg,Abarrotes,13,4.5
2025-05-02,ABA-002,Aceite Primor 1L,Abarrotes,16,9.9
2025-05-02,ABA-003,Atún Florida lata,Abarrotes,10,5.5
2025-05-02,ABA-004,Fideos Don Vittorio 500g,Abarrotes,11,3.2
2025-05-02,BEB-001,Agua Cielo 625ml,Bebidas,13,1.5
2025-05-02,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,32,2.5
2025-05-02,BEB-003,Cerveza Pilsen 355ml,Bebidas,10,4.0
2025-05-02,CUI-001,Jabón Bolívar barra,Cuidado,10,1.8
2025-05-02,LAC-001,Leche Gloria tarro,Lácteos,17,4.2
2025-05-02,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2025-05-02,LIM-001,Detergente Bolívar 520g,Limpieza,4,5.0
2025-05-02,LIM-002,Papel higiénico Suave x4,Limpieza,6,6.0
2025-05-02,SNK-001,Galleta Soda Field,Snacks,18,1.0
2025-05-02,SNK-002,Chocolate Sublime,Snacks,18,2.0
2025-05-03,ABA-001,Arroz Costeño 1kg,Abarrotes,15,4.5
2025-05-03,ABA-002,Aceite Primor 1L,Abarrotes,4,9.9
2025-05-03,ABA-003,Atún Florida lata,Abarrotes,14,5.5
2025-05-03,ABA-004,Fideos Don Vittorio 500g,Abarrotes,18,3.2
2025-05-03,BEB-001,Agua Cielo 625ml,Bebidas,20,1.5
2025-05-03,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,27,2.5
2025-05-03,BEB-003,Cerveza Pilsen 355ml,Bebidas,7,4.0
2025-05-03,CUI-001,Jabón Bolívar barra,Cuidado,12,1.8
2025-05-03,LAC-001,Leche Gloria tarro,Lácteos,18,4.2
2025-05-03,LAC-002,Yogurt Gloria 1L,Lácteos,18,6.5
2025-05-03,LIM-001,Detergente Bolívar 520g,Limpieza,3,5.0
2025-05-03,LIM-002,Papel higiénico Suave x4,Limpieza,5,6.0
2025-05-03,SNK-001,Galleta Soda Field,Snacks,31,1.0
2025-05-03,SNK-002,Chocolate Sublime,Snacks,24,2.0
2025-05-04,ABA-001,Arroz Costeño 1kg,Abarrotes,12,4.5
2025-05-04,ABA-002,Aceite Primor 1L,Abarrotes,11,9.9
2025-05-04,ABA-003,Atún Florida lata,Abarrotes,8,5.5
2025-05-04,ABA-004,Fideos Don Vittorio 500g,Abarrotes,12,3.2
2025-05-04,BEB-001,Agua Cielo 625ml,Bebidas,23,1.5
2025-05-04,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,16,2.5
2025-05-04,BEB-003,Cerveza Pilsen 355ml,Bebidas,15,4.0
2025-05-04,CUI-001,Jabón Bolívar barra,Cuidado,4,1.8
2025-05-04,LAC-001,Leche Gloria tarro,Lácteos,28,4.2
2025-05-04,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2025-05-04,LIM-001,Detergente Bolívar 520g,Limpieza,4,5.0
2025-05-04,LIM-002,Papel higiénico Suave x4,Limpieza,5,6.0
2025-05-04,SNK-001,Galleta Soda Field,Snacks,21,1.0
2025-05-04,SNK-002,Chocolate Sublime,Snacks,20,2.0
2025-05-05,ABA-001,Arroz Costeño 1kg,Abarrotes,10,4.5
2025-05-05,ABA-002,Aceite Primor 1L,Abarrotes,4,9.9
2025-05-05,ABA-003,Atún Florida lata,Abarrotes,7,5.5
2025-05-05,ABA-004,Fideos Don Vittorio 500g,Abarrotes,13,3.2
2025-05-05,BEB-001,Agua Cielo 625ml,Bebidas,18,1.5
2025-05-05,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,27,2.5
2025-05-05,BEB-003,Cerveza Pilsen 355ml,Bebidas,5,4.0
2025-05-05,CUI-001,Jabón Bolívar barra,Cuidado,9,1.8
2025-05-05,LAC-001,Leche Gloria tarro,Lácteos,18,4.2
2025-05-05,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2025-05-05,LIM-001,Detergente Bolívar 520g,Limpieza,4,5.0
2025-05-05,LIM-002,Papel higiénico Suave x4,Limpieza,11,6.0
2025-05-05,SNK-001,Galleta Soda Field,Snacks,21,1.0
2025-05-05,SNK-002,Chocolate Sublime,Snacks,18,2.0
2025-05-06,ABA-001,Arroz Costeño 1kg,Abarrotes,14,4.5
2025-05-06,ABA-002,Aceite Primor 1L,Abarrotes,5,9.9
2025-05-06,ABA-003,Atún Florida lata,Abarrotes,9,5.5
2025-05-06,ABA-004,Fideos Don Vittorio 500g,Abarrotes,14,3.2
2025-05-06,BEB-001,Agua Cielo 625ml,Bebidas,18,1.5
2025-05-06,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,24,2.5
2025-05-06,BEB-003,Cerveza Pilsen 355ml,Bebidas,16,4.0
2025-05-06,CUI-001,Jabón Bolívar barra,Cuidado,5,1.8
2025-05-06,LAC-001,Leche Gloria tarro,Lácteos,16,4.2
2025-05-06,LAC-002,Yogurt Gloria 1L,Lácteos,3,6.5
2025-05-06,LIM-001,Detergente Bolívar 520g,Limpieza,8,5.0
2025-05-06,LIM-002,Papel higiénico Suave x4,Limpieza,5,6.0
2025-05-06,SNK-001,Galleta Soda Field,Snacks,17,1.0
2025-05-06,SNK-002,Chocolate Sublime,Snacks,24,2.0
2025-05-07,ABA-001,Arroz Costeño 1kg,Abarrotes,20,4.5
2025-05-07,ABA-002,Aceite Primor 1L,Abarrotes,10,9.9
2025-05-07,ABA-003,Atún Florida lata,Abarrotes,10,5.5
2025-05-07,ABA-004,Fideos Don Vittorio 500g,Abarrotes,9,3.2
2025-05-07,BEB-001,Agua Cielo 625ml,Bebidas,15,1.5
2025-05-07,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,13,2.5
2025-05-07,BEB-003,Cerveza Pilsen 355ml,Bebidas,12,4.0
2025-05-07,CUI-001,Jabón Bolívar barra,Cuidado,8,1.8
2025-05-07,LAC-001,Leche Gloria tarro,Lácteos,13,4.2
2025-05-07,LAC-002,Yogurt Gloria 1L,Lácteos,6,6.5
2025-05-07,LIM-001,Detergente Bolívar 520g,Limpieza,5,5.0
2025-05-07,LIM-002,Papel higiénico Suave x4,Limpieza,9,6.0
2025-05-07,SNK-001,Galleta Soda Field,Snacks,27,1.0
2025-05-07,SNK-002,Chocolate Sublime,Snacks,29,2.0
2025-05-08,ABA-001,Arroz Costeño 1kg,Abarrotes,14,4.5
2025-05-08,ABA-002,Aceite Primor 1L,Abarrotes,12,9.9
2025-05-08,ABA-003,Atún Florida lata,Abarrotes,9,5.5
2025-05-08,ABA-004,Fideos Don Vittorio 500g,Abarrotes,18,3.2
2025-05-08,BEB-001,Agua Cielo 625ml,Bebidas,13,1.5
2025-05-08,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,22,2.5
2025-05-08,BEB-003,Cerveza Pilsen 355ml,Bebidas,11,4.0
2025-05-08,CUI-001,Jabón Bolívar barra,Cuidado,9,1.8
2025-05-08,LAC-001,Leche Gloria tarro,Lácteos,21,4.2
2025-05-08,LAC-002,Yogurt Gloria 1L,Lácteos,5,6.5
2025-05-08,LIM-001,Detergente Bolívar 520g,Limpieza,3,5.0
2025-05-08,LIM-002,Papel higiénico Suave x4,Limpieza,15,6.0
2025-05-08,SNK-001,Galleta Soda Field,Snacks,27,1.0
2025-05-08,SNK-002,Chocolate Sublime,Snacks,14,2.0
2025-05-09,ABA-001,Arroz Costeño 1kg,Abarrotes,13,4.5
2025-05-09,ABA-002,Aceite Primor 1L,Abarrotes,8,9.9
2025-05-09,ABA-003,Atún Florida lata,Abarrotes,11,5.5
2025-05-09,ABA-004,Fideos Don Vittorio 500g,Abarrotes,12,3.2
2025-05-09,BEB-001,Agua Cielo 625ml,Bebidas,21,1.5
2025-05-09,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,15,2.5
2025-05-09,BEB-003,Cerveza Pilsen 355ml,Bebidas,11,4.0
2025-05-09,CUI-001,Jabón Bolívar barra,Cuidado,6,1.8
2025-05-09,LAC-001,Leche Gloria tarro,Lácteos,18,4.2
2025-05-09,LAC-002,Yogurt Gloria 1L,Lácteos,6,6.5
2025-05-09,LIM-001,Detergente Bolívar 520g,Limpieza,11,5.0
2025-05-09,LIM-002,Papel higiénico Suave x4,Limpieza,6,6.0
2025-05-09,SNK-001,Galleta Soda Field,Snacks,27,1.0
2025-05-09,SNK-002,Chocolate Sublime,Snacks,20,2.0
2025-05-10,ABA-001,Arroz Costeño 1kg,Abarrotes,12,4.5
2025-05-10,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2025-05-10,ABA-003,Atún Florida lata,Abarrotes,14,5.5
2025-05-10,ABA-004,Fideos Don Vittorio 500g,Abarrotes,11,3.2
2025-05-10,BEB-001,Agua Cielo 625ml,Bebidas,16,1.5
2025-05-10,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,14,2.5
2025-05-10,BEB-003,Cerveza Pilsen 355ml,Bebidas,14,4.0
2025-05-10,CUI-001,Jabón Bolívar barra,Cuidado,5,1.8
2025-05-10,LAC-001,Leche Gloria tarro,Lácteos,22,4.2
2025-05-10,LAC-002,Yogurt Gloria 1L,Lácteos,5,6.5
2025-05-10,LIM-001,Detergente Bolívar 520g,Limpieza,9,5.0
2025-05-10,LIM-002,Papel higiénico Suave x4,Limpieza,12,6.0
2025-05-10,SNK-001,Galleta Soda Field,Snacks,21,1.0
2025-05-10,SNK-002,Chocolate Sublime,Snacks,28,2.0
2025-05-11,ABA-001,Arroz Costeño 1kg,Abarrotes,16,4.5
2025-05-11,ABA-002,Aceite Primor 1L,Abarrotes,16,9.9
2025-05-11,ABA-003,Atún Florida lata,Abarrotes,9,5.5
2025-05-11,ABA-004,Fideos Don Vittorio 500g,Abarrotes,19,3.2
2025-05-11,BEB-001,Agua Cielo 625ml,Bebidas,14,1.5
2025-05-11,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,20,2.5
2025-05-11,BEB-003,Cerveza Pilsen 355ml,Bebidas,17,4.0
2025-05-11,CUI-001,Jabón Bolívar barra,Cuidado,10,1.8
2025-05-11,LAC-001,Leche Gloria tarro,Lácteos,23,4.2
2025-05-11,LAC-002,Yogurt Gloria 1L,Lácteos,6,6.5
2025-05-11,LIM-001,Detergente Bolívar 520g,Limpieza,7,5.0
2025-05-11,LIM-002,Papel higiénico Suave x4,Limpieza,12,6.0
2025-05-11,SNK-001,Galleta Soda Field,Snacks,26,1.0
2025-05-11,SNK-002,Chocolate Sublime,Snacks,19,2.0
2025-05-12,ABA-001,Arroz Costeño 1kg,Abarrotes,9,4.5
2025-05-12,ABA-002,Aceite Primor 1L,Abarrotes,10,9.9
2025-05-12,ABA-003,Atún Florida lata,Abarrotes,17,5.5
2025-05-12,ABA-004,Fideos Don Vittorio 500g,Abarrotes,19,3.2
2025-05-12,BEB-001,Agua Cielo 625ml,Bebidas,12,1.5
2025-05-12,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,17,2.5
2025-05-12,BEB-003,Cerveza Pilsen 355ml,Bebidas,10,4.0
2025-05-12,CUI-001,Jabón Bolívar barra,Cuidado,9,1.8
2025-05-12,LAC-001,Leche Gloria tarro,Lácteos,23,4.2
2025-05-12,LAC-002,Yogurt Gloria 1L,Lácteos,10,6.5
2025-05-12,LIM-001,Detergente Bolívar 520g,Limpieza,3,5.0
2025-05-12,LIM-002,Papel higiénico Suave x4,Limpieza,8,6.0
2025-05-12,SNK-001,Galleta Soda Field,Snacks,14,1.0
2025-05-12,SNK-002,Chocolate Sublime,Snacks,17,2.0
2025-05-13,ABA-001,Arroz Costeño 1kg,Abarrotes,11,4.5
2025-05-13,ABA-002,Aceite Primor 1L,Abarrotes,11,9.9
2025-05-13,ABA-003,Atún Florida lata,Abarrotes,10,5.5
2025-05-13,ABA-004,Fideos Don Vittorio 500g,Abarrotes,23,3.2
2025-05-13,BEB-001,Agua Cielo 625ml,Bebidas,16,1.5
2025-05-13,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,18,2.5
2025-05-13,BEB-003,Cerveza Pilsen 355ml,Bebidas,8,4.0
2025-05-13,CUI-001,Jabón Bolívar barra,Cuidado,10,1.8
2025-05-13,LAC-001,Leche Gloria tarro,Lácteos,12,4.2
2025-05-13,LAC-002,Yogurt Gloria 1L,Lácteos,3,6.5
2025-05-13,LIM-001,Detergente Bolívar 520g,Limpieza,1,5.0
2025-05-13,LIM-002,Papel higiénico Suave x4,Limpieza,10,6.0
2025-05-13,SNK-001,Galleta Soda Field,Snacks,26,1.0
2025-05-13,SNK-002,Chocolate Sublime,Snacks,22,2.0
2025-05-14,ABA-001,Arroz Costeño 1kg,Abarrotes,13,4.5
2025-05-14,ABA-002,Aceite Primor 1L,Abarrotes,15,9.9
2025-05-14,ABA-003,Atún Florida lata,Abarrotes,4,5.5
2025-05-14,ABA-004,Fideos Don Vittorio 500g,Abarrotes,19,3.2
2025-05-14,BEB-001,Agua Cielo 625ml,Bebidas,19,1.5
2025-05-14,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,21,2.5
2025-05-14,BEB-003,Cerveza Pilsen 355ml,Bebidas,11,4.0
2025-05-14,CUI-001,Jabón Bolívar barra,Cuidado,8,1.8
2025-05-14,LAC-001,Leche Gloria tarro,Lácteos,19,4.2
2025-05-14,LAC-002,Yogurt Gloria 1L,Lácteos,2,6.5
2025-05-14,LIM-001,Detergente Bolívar 520g,Limpieza,1,5.0
2025-05-14,LIM-002,Papel higiénico Suave x4,Limpieza,12,6.0
2025-05-14,SNK-001,Galleta Soda Field,Snacks,21,1.0
2025-05-14,SNK-002,Chocolate Sublime,Snacks,21,2.0
2025-05-15,ABA-001,Arroz Costeño 1kg,Abarrotes,13,4.5
2025-05-15,ABA-002,Aceite Primor 1L,Abarrotes,7,9.9
2025-05-15,ABA-003,Atún Florida lata,Abarrotes,6,5.5
2025-05-15,ABA-004,Fideos Don Vittorio 500g,Abarrotes,10,3.2
2025-05-15,BEB-001,Agua Cielo 625ml,Bebidas,20,1.5
2025-05-15,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,22,2.5
2025-05-15,BEB-003,Cerveza Pilsen 355ml,Bebidas,6,4.0
2025-05-15,CUI-001,Jabón Bolívar barra,Cuidado,5,1.8
2025-05-15,LAC-001,Leche Gloria tarro,Lácteos,27,4.2
2025-05-15,LAC-002,Yogurt Gloria 1L,Lácteos,5,6.5
2025-05-15,LIM-001,Detergente Bolívar 520g,Limpieza,3,5.0
2025-05-15,LIM-002,Papel higiénico Suave x4,Limpieza,6,6.0
2025-05-15,SNK-001,Galleta Soda Field,Snacks,16,1.0
2025-05-15,SNK-002,Chocolate Sublime,Snacks,17,2.0
2025-05-16,ABA-001,Arroz Costeño 1kg,Abarrotes,9,4.5
2025-05-16,ABA-002,Aceite Primor 1L,Abarrotes,8,9.9
2025-05-16,ABA-003,Atún Florida lata,Abarrotes,10,5.5
2025-05-16,ABA-004,Fideos Don Vittorio 500g,Abarrotes,14,3.2
2025-05-16,BEB-001,Agua Cielo 625ml,Bebidas,13,1.5
2025-05-16,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,24,2.5
2025-05-16,BEB-003,Cerveza Pilsen 355ml,Bebidas,9,4.0
2025-05-16,CUI-001,Jabón Bolívar barra,Cuidado,8,1.8
2025-05-16,LAC-001,Leche Gloria tarro,Lácteos,21,4.2
2025-05-16,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2025-05-16,LIM-001,Detergente Bolívar 520g,Limpieza,5,5.0
2025-05-16,LIM-002,Papel higiénico Suave x4,Limpieza,11,6.0
2025-05-16,SNK-001,Galleta Soda Field,Snacks,21,1.0
2025-05-16,SNK-002,Chocolate Sublime,Snacks,16,2.0
2025-05-17,ABA-001,Arroz Costeño 1kg,Abarrotes,13,4.5
2025-05-17,ABA-002,Aceite Primor 1L,Abarrotes,8,9.9
2025-05-17,ABA-003,Atún Florida lata,Abarrotes,8,5.5
2025-05-17,ABA-004,Fideos Don Vittorio 500g,Abarrotes,11,3.2
2025-05-17,BEB-001,Agua Cielo 625ml,Bebidas,14,1.5
2025-05-17,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,23,2.5
2025-05-17,BEB-003,Cerveza Pilsen 355ml,Bebidas,14,4.0
2025-05-17,CUI-001,Jabón Bolívar barra,Cuidado,7,1.8
2025-05-17,LAC-001,Leche Gloria tarro,Lácteos,31,4.2
2025-05-17,LAC-002,Yogurt Gloria 1L,Lácteos,9,6.5
2025-05-17,LIM-001,Detergente Bolívar 520g,Limpieza,9,5.0
2025-05-17,LIM-002,Papel higiénico Suave x4,Limpieza,10,6.0
2025-05-17,SNK-001,Galleta Soda Field,Snacks,34,1.0
2025-05-17,SNK-002,Chocolate Sublime,Snacks,14,2.0
2025-05-18,ABA-001,Arroz Costeño 1kg,Abarrotes,17,4.5
2025-05-18,ABA-002,Aceite Primor 1L,Abarrotes,14,9.9
2025-05-18,ABA-003,Atún Florida lata,Abarrotes,10,5.5
2025-05-18,ABA-004,Fideos Don Vittorio 500g,Abarrotes,20,3.2
2025-05-18,BEB-001,Agua Cielo 625ml,Bebidas,16,1.5
2025-05-18,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,17,2.5
2025-05-18,BEB-003,Cerveza Pilsen 355ml,Bebidas,14,4.0
2025-05-18,CUI-001,Jabón Bolívar barra,Cuidado,7,1.8
2025-05-18,LAC-001,Leche Gloria tarro,Lácteos,27,4.2
2025-05-18,LAC-002,Yogurt Gloria 1L,Lácteos,10,6.5
2025-05-18,LIM-001,Detergente Bolívar 520g,Limpieza,5,5.0
2025-05-18,LIM-002,Papel higiénico Suave x4,Limpieza,13,6.0
2025-05-18,SNK-001,Galleta Soda Field,Snacks,37,1.0
2025-05-18,SNK-002,Chocolate Sublime,Snacks,19,2.0
2025-05-19,ABA-001,Arroz Costeño 1kg,Abarrotes,13,4.5
2025-05-19,ABA-002,Aceite Primor 1L,Abarrotes,8,9.9
2025-05-19,ABA-003,Atún Florida lata,Abarrotes,8,5.5
2025-05-19,ABA-004,Fideos Don Vittorio 500g,Abarrotes,12,3.2
2025-05-19,BEB-001,Agua Cielo 625ml,Bebidas,9,1.5
2025-05-19,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,21,2.5
2025-05-19,BEB-003,Cerveza Pilsen 355ml,Bebidas,8,4.0
2025-05-19,CUI-001,Jabón Bolívar barra,Cuidado,12,1.8
2025-05-19,LAC-001,Leche Gloria tarro,Lácteos,17,4.2
2025-05-19,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2025-05-19,LIM-001,Detergente Bolívar 520g,Limpieza,3,5.0
2025-05-19,LIM-002,Papel higiénico Suave x4,Limpieza,12,6.0
2025-05-19,SNK-001,Galleta Soda Field,Snacks,32,1.0
2025-05-19,SNK-002,Chocolate Sublime,Snacks,19,2.0
2025-05-20,ABA-001,Arroz Costeño 1kg,Abarrotes,14,4.5
2025-05-20,ABA-002,Aceite Primor 1L,Abarrotes,10,9.9
2025-05-20,ABA-003,Atún Florida lata,Abarrotes,7,5.5
2025-05-20,ABA-004,Fideos Don Vittorio 500g,Abarrotes,16,3.2
2025-05-20,BEB-001,Agua Cielo 625ml,Bebidas,23,1.5
2025-05-20,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,21,2.5
2025-05-20,BEB-003,Cerveza Pilsen 355ml,Bebidas,10,4.0
2025-05-20,CUI-001,Jabón Bolívar barra,Cuidado,3,1.8
2025-05-20,LAC-001,Leche Gloria tarro,Lácteos,16,4.2
2025-05-20,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2025-05-20,LIM-001,Detergente Bolívar 520g,Limpieza,5,5.0
2025-05-20,LIM-002,Papel higiénico Suave x4,Limpieza,9,6.0
2025-05-20,SNK-001,Galleta Soda Field,Snacks,25,1.0
2025-05-20,SNK-002,Chocolate Sublime,Snacks,18,2.0
2025-05-21,ABA-001,Arroz Costeño 1kg,Abarrotes,11,4.5
2025-05-21,ABA-002,Aceite Primor 1L,Abarrotes,12,9.9
2025-05-21,ABA-003,Atún Florida lata,Abarrotes,9,5.5
2025-05-21,ABA-004,Fideos Don Vittorio 500g,Abarrotes,19,3.2
2025-05-21,BEB-001,Agua Cielo 625ml,Bebidas,15,1.5
2025-05-21,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,18,2.5
2025-05-21,BEB-003,Cerveza Pilsen 355ml,Bebidas,16,4.0
2025-05-21,CUI-001,Jabón Bolívar barra,Cuidado,6,1.8
2025-05-21,LAC-001,Leche Gloria tarro,Lácteos,18,4.2
2025-05-21,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2025-05-21,LIM-001,Detergente Bolívar 520g,Limpieza,2,5.0
2025-05-21,LIM-002,Papel higiénico Suave x4,Limpieza,7,6.0
2025-05-21,SNK-001,Galleta Soda Field,Snacks,28,1.0
2025-05-21,SNK-002,Chocolate Sublime,Snacks,25,2.0
2025-05-22,ABA-001,Arroz Costeño 1kg,Abarrotes,11,4.5
2025-05-22,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2025-05-22,ABA-003,Atún Florida lata,Abarrotes,8,5.5
2025-05-22,ABA-004,Fideos Don Vittorio 500g,Abarrotes,21,3.2
2025-05-22,BEB-001,Agua Cielo 625ml,Bebidas,25,1.5
2025-05-22,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,13,2.5
2025-05-22,BEB-003,Cerveza Pilsen 355ml,Bebidas,8,4.0
2025-05-22,CUI-001,Jabón Bolívar barra,Cuidado,9,1.8
2025-05-22,LAC-001,Leche Gloria tarro,Lácteos,13,4.2
2025-05-22,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2025-05-22,LIM-001,Detergente Bolívar 520g,Limpieza,5,5.0
2025-05-22,LIM-002,Papel higiénico Suave x4,Limpieza,6,6.0
2025-05-22,SNK-001,Galleta Soda Field,Snacks,23,1.0
2025-05-22,SNK-002,Chocolate Sublime,Snacks,12,2.0
2025-05-23,ABA-001,Arroz Costeño 1kg,Abarrotes,16,4.5
2025-05-23,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2025-05-23,ABA-003,Atún Florida lata,Abarrotes,10,5.5
2025-05-23,ABA-004,Fideos Don Vittorio 500g,Abarrotes,12,3.2
2025-05-23,BEB-001,Agua Cielo 625ml,Bebidas,15,1.5
2025-05-23,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,7,2.5
2025-05-23,BEB-003,Cerveza Pilsen 355ml,Bebidas,9,4.0
2025-05-23,CUI-001,Jabón Bolívar barra,Cuidado,10,1.8
2025-05-23,LAC-001,Leche Gloria tarro,Lácteos,16,4.2
2025-05-23,LAC-002,Yogurt Gloria 1L,Lácteos,3,6.5
2025-05-23,LIM-001,Detergente Bolívar 520g,Limpieza,7,5.0
2025-05-23,LIM-002,Papel higiénico Suave x4,Limpieza,11,6.0
2025-05-23,SNK-001,Galleta Soda Field,Snacks,22,1.0
2025-05-23,SNK-002,Chocolate Sublime,Snacks,19,2.0
2025-05-24,ABA-001,Arroz Costeño 1kg,Abarrotes,22,4.5
